"ID","Address","DateOfSale","SalePrice","IsAStudio","Beds","Baths","Size","LotSize","BuiltInYear"
61325028,"901 Post St # 2, San Francisco, CA","2/7/16","0.885","0.0","3.0","2.0","1.207","","2002.0"
61325240,"32 Yukon St, San Francisco, CA","12/2/15","1.23","0.0","2.0","1.0","1.119","","1949.0"
61325251,"18 Colonial Way APT 2, San Francisco, CA","1/21/16","0.878","0.0","3.0","2.0","1.64","","2003.0"
61325365,"1325 Indiana St UNIT 108, San Francisco, CA","12/1/15","0.89","0.0","1.0","2.0","1.121","","2002.0"
61325457,"400 Alemany Blvd APT 15, San Francisco, CA","12/11/15","0.7","0.0","2.0","2.0","1.048","","2003.0"
63107226,"3981 Alemany Blvd APT 206, San Francisco, CA","11/20/15","0.515","0.0","1.0","1.0","0.67","","2002.0"
63153965,"163 Precita Ave, San Francisco, CA","12/1/15","0.995","0.0","3.0","2.0","1.29","","1900.0"
63196600,"2032 Green St # B, San Francisco, CA","12/8/15","0.93","0.0","","1.0","0.95","","1900.0"
63196937,"1265 Masonic Ave # C, San Francisco, CA","11/30/15","1.41","0.0","2.0","2.0","1.596","3.453","1904.0"
63197016,"555 Irving St, San Francisco, CA","12/10/15","1.23","0.0","2.0","2.0","1.229","","2003.0"
63197063,"4677 18th St, San Francisco, CA","12/3/15","1.57","0.0","3.0","2.0","1.718","","1905.0"
63197193,"3345 17th St APT 5, San Francisco, CA","12/30/15","0.875","0.0","1.0","2.0","0.878","","2002.0"
63197318,"765 Market St APT 27B, San Francisco, CA","11/18/15","1.42","0.0","1.0","1.1","1.004","","2001.0"
63197354,"765 Market St APT 31H, San Francisco, CA","12/17/15","2.8","0.0","2.0","3.0","1.434","","2001.0"
63197592,"3021 20th St, San Francisco, CA","12/7/15","1.1","0.0","1.0","2.0","1.267","","1890.0"
64969444,"140 S Van Ness Ave UNIT 619, San Francisco, CA","1/21/16","0.98","0.0","2.0","2.0","1.075","","2002.0"
64969458,"320 Alabama St APT 11, San Francisco, CA","12/1/15","1.6","0.0","3.0","2.5","1.809","","2003.0"
64969751,"2412 Harrison St APT 104, San Francisco, CA","11/13/15","1.35","0.0","2.0","3.0","1.723","","2002.0"
64969822,"140 S Van Ness Ave UNIT 631, San Francisco, CA","12/4/15","0.895","0.0","2.0","2.0","1.075","","2002.0"
64969840,"140 S Van Ness Ave UNIT 746, San Francisco, CA","12/11/15","0.906667","0.0","2.0","2.0","1.255","","2002.0"
64969894,"140 S Van Ness Ave UNIT 1021, San Francisco, CA","12/3/15","1.01","0.0","2.0","2.0","1.16","","2002.0"
64969930,"2412 Harrison St APT 109, San Francisco, CA","11/12/15","1.2","0.0","1.0","2.0","1.309","","2002.0"
64971338,"108 Cervantes Blvd, San Francisco, CA","11/17/15","2.1","0.0","3.0","","1.993","","1935.0"
64971339,"3466 Scott St, San Francisco, CA","11/17/15","0.538","0.0","2.0","1.0","1.371","","1925.0"
64971431,"527 Broderick St, San Francisco, CA","12/4/15","1.82","0.0","3.0","3.0","1.518","","1900.0"
64971857,"1436 Vallejo St, San Francisco, CA","12/18/15","1.21","0.0","","5.0","4.554","1.92","1925.0"
64972330,"499 33rd Ave APT 101, San Francisco, CA","11/30/15","0.3","0.0","2.0","2.0","0.879","","2004.0"
64972332,"499 33rd Ave APT 103, San Francisco, CA","11/30/15","0.4","0.0","2.0","2.0","1.375","","2004.0"
64972340,"499 33rd Ave APT 305, San Francisco, CA","12/15/15","1.34","0.0","4.0","","2.397","","2004.0"
64972342,"499 33rd Ave APT 310, San Francisco, CA","11/20/15","1.08","0.0","3.0","","1.751","","2004.0"
64972578,"333 1st St PH 2103, San Francisco, CA","12/15/15","1.03","0.0","1.0","1.0","0.713","","2004.0"
64972644,"355 1st St UNIT S909, San Francisco, CA","12/11/15","1.25","0.0","2.0","2.0","0.995","","2004.0"
64972682,"355 1st St UNIT 1503, San Francisco, CA","1/3/16","1.12","0.0","1.0","1.0","0.795","","2004.0"
64972688,"355 1st St UNIT 1602, San Francisco, CA","12/30/15","1.5","0.0","2.0","2.0","1.239","","2004.0"
64972695,"355 1st St UNIT 1702, San Francisco, CA","1/7/16","1.57","0.0","2.0","2.0","1.166","","2004.0"
64972712,"355 1st St UNIT S1905, San Francisco, CA","11/20/15","0.86","0.0","1.0","1.0","0.691","","2004.0"
64972881,"1 Crescent Way APT 1402, San Francisco, CA","12/31/15","0.66","0.0","2.0","2.0","1.063","","2001.0"
64972890,"101 Crescent Way APT 2102, San Francisco, CA","11/20/15","0.488","0.0","2.0","2.0","1.063","","2001.0"
67394276,"400 Beale St APT 408, San Francisco, CA","11/24/15","0.699","0.0","1.0","1.0","0.694","","2002.0"
67394607,"200 Townsend St UNIT 45, San Francisco, CA","12/7/15","0.875","0.0","1.0","2.0","0.856","","2003.0"
67394883,"380 10th St UNIT 27, San Francisco, CA","11/17/15","1.15","0.0","2.0","2.0","1.305","","2004.0"
67394898,"8300 Oceanview Ter APT 306, San Francisco, CA","11/20/15","0.51","0.0","1.0","1.0","0.745","","2002.0"
67394949,"1452 Bush St UNIT 1, San Francisco, CA","12/10/15","1.08","0.0","2.0","2.5","1.176","","2004.0"
67395015,"8400 Oceanview Ter APT 218, San Francisco, CA","12/21/15","0.542","0.0","1.0","1.0","0.7","","2002.0"
69817329,"955 Excelsior Ave, San Francisco, CA","11/13/15","1.15","0.0","4.0","4.0","2.134","2.495","2005.0"
69817812,"9 Lafayette St # 3, San Francisco, CA","12/11/15","0.975","0.0","2.0","2.0","1.215","","2003.0"
69817917,"200 Brannan St APT 413, San Francisco, CA","1/4/16","0.995","0.0","1.0","2.0","1.048","","2004.0"
69817944,"767 Bryant St, San Francisco, CA","12/22/15","0.769","0.0","1.0","2.0","0.908","","2002.0"
69817953,"767 Bryant St APT 402, San Francisco, CA","12/21/15","0.769","0.0","","","0.931","","2002.0"
69817957,"767 Bryant St APT 407, San Francisco, CA","12/22/15","0.769","0.0","1.0","2.0","0.908","","2002.0"
69818990,"3 Lupine Ave, San Francisco, CA","12/18/15","1.75","0.0","3.0","2.0","1.7","","1950.0"
69819284,"501 Beale St UNIT 9H, San Francisco, CA","11/18/15","1.95","0.0","2.0","2.0","1.161","","2006.0"
69819412,"250 King St UNIT 410, San Francisco, CA","12/1/15","0.759","0.0","1.0","1.0","0.822","","2004.0"
69819469,"250 King St UNIT 1304, San Francisco, CA","11/12/15","0.645","0.0","1.0","1.0","0.587","","2004.0"
69819637,"260 King St UNIT 815, San Francisco, CA","2/8/16","0.8","0.0","1.0","1.0","0.903","","2004.0"
69819664,"260 King St UNIT 1205, San Francisco, CA","11/16/15","1.48","0.0","2.0","2.0","1.488","","2004.0"
69819708,"260 King St UNIT 421, San Francisco, CA","12/15/15","0.731","0.0","1.0","1.0","0.695","","2004.0"
69819769,"260 King St UNIT 723, San Francisco, CA","11/17/15","1.01","0.0","2.0","2.0","0.928","","2004.0"
69819845,"260 King St UNIT 769, San Francisco, CA","11/20/15","0.815","0.0","1.0","1.0","0.748","","2004.0"
69819930,"2311 Scott St APT 1, San Francisco, CA","12/29/15","2.72","0.0","3.0","2.0","1.986","","1965.0"
69820025,"270 Valencia St APT 503, San Francisco, CA","12/18/15","0.89","0.0","2.0","1.0","0.747","","2005.0"
69820026,"270 Valencia St APT 505, San Francisco, CA","12/18/15","0.89","0.0","1.0","1.0","0.657","","2005.0"
69820035,"760 Treat Ave # 1, San Francisco, CA","12/14/15","1.53","0.0","3.0","2.0","1.275","","1900.0"
71713698,"50 Lansing St UNIT 201, San Francisco, CA","12/4/15","1.2","0.0","2.0","2.0","1.202","","2006.0"
72547405,"35 Lakeshore Ct, Richmond, CA","1/19/16","0.26","0.0","1.0","1.0","0.549","","1991.0"
72549972,"15 Lakeshore Ct, Richmond, CA","11/18/15","0.349","0.0","2.0","1.0","0.869","","1991.0"
72554809,"209 Lakeshore Ct, Richmond, CA","1/8/16","0.23","0.0","1.0","1.0","0.549","","1991.0"
79841177,"350 Broderick St APT 226, San Francisco, CA","12/4/15","1.09","0.0","2.0","2.0","0.928","","2007.0"
79841585,"38 Belcher St APT 2, San Francisco, CA","11/20/15","1.1","0.0","2.0","1.0","0.862","",""
79841626,"6542 Fulton St, San Francisco, CA","12/8/15","0.8","0.0","2.0","1.0","0.994","","1937.0"
79843553,"1015 Ashbury St APT 2, San Francisco, CA","2/4/16","1.35","0.0","2.0","2.0","1.252","","1913.0"
79843912,"1327 Cabrillo St, San Francisco, CA","12/14/15","1.28","0.0","3.0","1.0","1.755","","1922.0"
79844263,"555 4th St, San Francisco, CA","11/16/15","0.788","0.0","1.0","1.0","0.67","","2006.0"
79844821,"638 19th St UNIT 10, San Francisco, CA","12/30/15","1.52","0.0","3.0","2.5","1.467","","2007.0"
79845444,"988 Fulton St APT 326, San Francisco, CA","1/28/16","0.555","0.0","1.0","1.0","0.417","","1999.0"
79846075,"1562 22nd St, San Francisco, CA","12/23/15","1.67","0.0","3.0","2.0","2.542","","2006.0"
79846566,"199 Tiffany Ave APT 202, San Francisco, CA","11/10/15","1.19","0.0","2.0","2.0","1.118","","2004.0"
79846666,"555 4th St UNIT 513, San Francisco, CA","12/16/15","1.18","0.0","2.0","2.0","1.177","","2006.0"
79846985,"555 4th St UNIT 728, San Francisco, CA","11/16/15","0.788","0.0","1.0","1.0","0.671","","2006.0"
80730869,"260 King St UNIT 817, San Francisco, CA","11/10/15","0.75","0.0","","1.0","0.759","","2004.0"
80730989,"2002 3rd St APT 212, San Francisco, CA","1/22/16","1.1","0.0","2.0","2.0","1.358","","2002.0"
80731709,"35 Lucerne St # C, San Francisco, CA","12/18/15","0.969","0.0","","","1.446","","1997.0"
80731986,"59 Rodgers St # B, San Francisco, CA","11/20/15","0.8","0.0","1.0","1.0","0.8","","2000.0"
80732028,"83 Lafayette St APT 4, San Francisco, CA","12/23/15","0.76","0.0","1.0","1.0","1.008","","1993.0"
80732173,"2080 3rd St APT 8, San Francisco, CA","12/17/15","0.875","0.0","1.0","2.0","0.998","","1998.0"
80732939,"125 Gilbert St APT 17, San Francisco, CA","11/16/15","0.875","0.0","1.0","1.5","1.047","","1996.0"
80734665,"142 Russ St STE 5, San Francisco, CA","12/20/15","1.48","0.0","2.0","2.0","2.198","","1999.0"
80735046,"260 King St UNIT 703, San Francisco, CA","12/3/15","1.27","0.0","2.0","2.0","1.286","","2004.0"
80735111,"188 Minna St APT 28B, San Francisco, CA","12/17/15","2.85","0.0","2.0","2.5","1.74","","2005.0"
80735775,"650 Delancey St APT 203, San Francisco, CA","12/16/15","2.17","0.0","2.0","2.0","1.619","","1996.0"
80736058,"720 York St UNIT 201, San Francisco, CA","11/25/15","0.9","0.0","1.0","1.0","0.867","","1999.0"
80737517,"303 Langton St # 2, San Francisco, CA","11/25/15","0.85","0.0","2.0","1.5","1.22","","1997.0"
80738064,"761 Tehama St APT 1, San Francisco, CA","12/3/15","0.75","0.0","2.0","2.0","1.401","","2001.0"
80738317,"650 Delancey St APT 109, San Francisco, CA","12/4/15","1.95","0.0","","2.0","1.554","","1996.0"
80738981,"400 Beale St APT 1308, San Francisco, CA","11/16/15","0.00365","0.0","1.0","1.0","0.68","","2002.0"
80741376,"1310 Minnesota St # 29, San Francisco, CA","11/20/15","1.12","0.0","1.0","2.0","1.0","","2002.0"
80741391,"340 6th St UNIT 303, San Francisco, CA","12/31/15","0.0057","0.0","","","2.176","4.5","1997.0"
80742238,"2002 3rd St APT 213, San Francisco, CA","12/29/15","1.1","0.0","2.0","2.0","1.354","","2002.0"
80742310,"400 Beale St APT 1407, San Francisco, CA","12/31/15","1.05","0.0","2.0","2.0","1.102","","2001.0"
80743040,"188 S Park St APT 6, San Francisco, CA","12/16/15","1.48","0.0","3.0","2.5","1.456","","2002.0"
80744434,"950 Harrison St UNIT 101, San Francisco, CA","12/15/15","0.98","0.0","3.0","2.0","1.642","","2000.0"
80745091,"199 New Montgomery St UNIT 1009, San Francisco, CA","2/3/16","0.908","0.0","1.0","1.0","0.702","","2004.0"
80746381,"400 Beale St APT 2506, San Francisco, CA","12/28/15","1.2","0.0","2.0","2.0","1.215","","2002.0"
80746693,"142 Russ St APT 4, San Francisco, CA","11/25/15","1.73","0.0","3.0","2.5","2.326","","1999.0"
80747397,"175 Russ St APT 14, San Francisco, CA","12/10/15","1.19","0.0","","","1.361","","2003.0"
80747693,"1050 N Point St APT 1606, San Francisco, CA","12/30/15","1.35","0.0","2.0","2.0","","","1963.0"
80748857,"999 16th St APT 17, San Francisco, CA","12/14/15","0.82","0.0","1.0","1.5","1.14","","1998.0"
80749447,"199 New Montgomery St UNIT 1201, San Francisco, CA","11/10/15","1.15","0.0","2.0","2.0","0.971","","2004.0"
80749465,"16 Jennifer Pl, San Francisco, CA","11/16/15","0.95","0.0","2.0","","1.367","","2000.0"
80750153,"1099 23rd St APT 1, San Francisco, CA","12/3/15","0.801","0.0","1.0","2.0","0.687","","2000.0"
80750787,"370 De Haro St # TB3, San Francisco, CA","11/18/15","1.12","0.0","1.0","2.0","1.18","","1999.0"
80751734,"300 Beale St APT 504, San Francisco, CA","12/15/15","0.75","0.0","1.0","1.0","0.754","","1937.0"
80752101,"60 Rausch St APT 401, San Francisco, CA","12/11/15","1.88","0.0","3.0","2.5","1.703","","2002.0"
80755226,"2600 18th St STE 22, San Francisco, CA","11/18/15","1.25","0.0","2.0","2.0","1.662","","1999.0"
80755560,"725 Tehama St UNIT 4, San Francisco, CA","12/17/15","1.23","0.0","2.0","2.0","1.599","","2000.0"
80756614,"1011 23rd St APT 2, San Francisco, CA","1/21/16","0.925","0.0","2.0","1.5","1.223","","2000.0"
82785286,"181 Ofarrell St STE 514, San Francisco, CA","12/30/15","0.978","0.0","1.0","1.5","1.08","","2006.0"
82785479,"750 Van Ness Ave # V704, San Francisco, CA","11/20/15","0.495","1.0","","1.0","0.395","","2008.0"
82785514,"1394 Mcallister St, San Francisco, CA","11/13/15","2.1","0.0","3.0","2.5","2.3","","1890.0"
82785630,"753 Baker St, San Francisco, CA","11/20/15","1.2","0.0","2.0","1.0","1.444","","1900.0"
82785876,"1160 Mission St UNIT 904, San Francisco, CA","12/1/15","0.79","0.0","1.0","1.0","0.765","","2008.0"
82785952,"2 Mint Plz STE 401, San Francisco, CA","11/24/15","1.25","0.0","2.0","2.0","1.245","","2009.0"
82785995,"1234 Howard St # 2B3, San Francisco, CA","11/23/15","0.96","0.0","1.0","1.0","0.888","","2007.0"
82786028,"425 1st St UNIT 802, San Francisco, CA","12/22/15","1.34","0.0","2.0","2.0","1.309","","2008.0"
82786211,"310 Townsend St APT 311, San Francisco, CA","12/8/15","0.9","0.0","1.0","1.0","0.853","","2006.0"
82816304,"1264 Noe St, San Francisco, CA","11/25/15","1.25","0.0","2.0","1.0","1.078","","1910.0"
83152921,"177 Townsend St UNIT 527, San Francisco, CA","11/16/15","1.3","0.0","2.0","2.0","1.019","","2007.0"
83153276,"964 Potrero Ave, San Francisco, CA","11/12/15","0.69","0.0","","1.0","1.13","","1906.0"
83154048,"55 Page St APT 415, San Francisco, CA","12/4/15","0.895","0.0","1.0","1.0","0.75","","2008.0"
83154302,"888 7th St UNIT 308, San Francisco, CA","11/20/15","0.325","0.0","1.0","1.0","0.537","","2008.0"
89228573,"901 Bush St APT 307, San Francisco, CA","11/17/15","0.665","0.0","1.0","1.0","0.477","","1909.0"
89236680,"1816 Castro St, San Francisco, CA","2/2/16","0.85","0.0","2.0","1.0","0.884","","1918.0"
89236772,"36 Heather Ave, San Francisco, CA","12/15/15","0.81","0.0","1.0","1.0","0.906","","1949.0"
89236856,"1049 Dolores St APT 4, San Francisco, CA","12/18/15","1.27","0.0","2.0","1.0","0.904","","1960.0"
89237493,"425 1st St UNIT 4905, San Francisco, CA","12/31/15","1.01","0.0","1.0","1.0","0.71","","2008.0"
89237721,"301 Main St # T28F, San Francisco, CA","12/1/15","2.2","0.0","2.0","2.0","1.323","","2008.0"
89237766,"451 Kansas St UNIT 448, San Francisco, CA","12/1/15","1.16","0.0","2.0","2.5","1.03","","2007.0"
89237920,"122 Maynard St, San Francisco, CA","12/22/15","0.0105","0.0","5.0","5.0","2.7","2.75","2009.0"
89237930,"333 Main St # IT8H, San Francisco, CA","12/8/15","0.972","0.0","1.0","1.0","0.835","","2008.0"
89238065,"338 Spear St UNIT 5J, San Francisco, CA","11/20/15","1.05","0.0","1.0","1.0","1.021","","2009.0"
89238087,"425 1st St UNIT 4801, San Francisco, CA","11/20/15","0.481","0.0","1.0","1.0","0.837","","2008.0"
89238407,"631 Folsom St APT 12B, San Francisco, CA","11/25/15","1.27","0.0","2.0","2.0","1.054","","2009.0"
89238425,"1326 Lyon St, San Francisco, CA","12/17/15","0.945","0.0","2.0","1.5","1.3","","1906.0"
89238591,"6 Mint Plz APT 601A, San Francisco, CA","12/2/15","0.84","0.0","1.0","1.0","0.606","","1900.0"
89238700,"1521 Sutter St APT 304, San Francisco, CA","12/11/15","1.09","0.0","2.0","2.0","1.098","","2008.0"
89239104,"301 Main St # IT5C, San Francisco, CA","12/4/15","2.3","0.0","2.0","2.0","1.752","","2008.0"
89239155,"1501 Greenwich St UNIT 403, San Francisco, CA","12/8/15","0.0195","0.0","2.0","2.0","1.115","","2008.0"
89239433,"383 Missouri St, San Francisco, CA","1/10/16","1.31","0.0","2.0","1.0","1.625","","1904.0"
89239580,"690 Market St UNIT 1705, San Francisco, CA","11/23/15","1.05","0.0","2.0","2.0","1.05","","2007.0"
89239642,"349 Frederick St, San Francisco, CA","12/11/15","1.52","0.0","3.0","2.5","2.084","","1900.0"
89239815,"472 12th Ave, San Francisco, CA","11/16/15","1.25","0.0","2.0","1.0","1.508","","1931.0"
89239837,"338 Spear St UNIT 10B, San Francisco, CA","11/17/15","1.48","0.0","2.0","2.0","1.316","","2009.0"
89239862,"901 Bush St APT 203, San Francisco, CA","11/24/15","0.635","0.0","","","0.429","","1909.0"
89240177,"451 Kansas St UNIT 631, San Francisco, CA","11/24/15","1.15","0.0","2.0","2.0","0.928","","2007.0"
89240293,"338 Spear St UNIT 4C, San Francisco, CA","12/23/15","0.949","0.0","1.0","1.0","0.799","","2009.0"
89240297,"733 Front St UNIT 509, San Francisco, CA","11/20/15","1.2","0.0","1.0","1.0","0.89","","2007.0"
89240348,"338 Spear St UNIT 39A, San Francisco, CA","12/23/15","2.75","0.0","2.0","2.0","1.3","","2009.0"
89240438,"6 Mint Plz APT 702A, San Francisco, CA","12/16/15","2.55","0.0","3.0","3.0","1.67","","1900.0"
89240616,"301 Main St # T23C, San Francisco, CA","11/16/15","1.43","0.0","1.0","1.0","0.809","","2008.0"
94976253,"330 Berry St UNIT 506, San Francisco, CA","12/30/15","0.1125","0.0","2.0","2.0","0.903","","2009.0"
96013386,"4056 18th St, San Francisco, CA","2/3/16","1.23","0.0","3.0","1.0","1.659","","1901.0"
96018886,"300 Berry St UNIT 1212, San Francisco, CA","11/16/15","1.23","0.0","2.0","2.0","0.966","","2009.0"
96023008,"397 Valley St, San Francisco, CA","11/10/15","1.12","0.0","2.0","1.0","0.931","","1950.0"
96043590,"300 Berry St UNIT 720, San Francisco, CA","11/30/15","0.72","0.0","1.0","1.0","0.659","","2008.0"
96048518,"16 Orizaba Ave, San Francisco, CA","12/9/15","1.3","0.0","6.0","6.0","4.136","2.613","2010.0"
111710714,"723 Taylor St # 501, San Francisco, CA","12/2/15","0.798","0.0","1.0","1.0","0.677","","2010.0"
111711124,"2125 Bryant St APT 5, San Francisco, CA","11/17/15","1.38","0.0","2.0","2.0","1.24","","2009.0"
111711143,"2125 Bryant St APT 117, San Francisco, CA","12/10/15","1.34","0.0","2.0","2.0","1.328","","2009.0"
111711144,"2125 Bryant St APT 118, San Francisco, CA","12/10/15","1.45","0.0","2.0","2.5","1.392","","2009.0"
111926288,"2548 Hyde St, San Francisco, CA","11/13/15","1.53","0.0","3.0","1.5","1.362","","1908.0"
111930969,"860 Waller St APT 2, San Francisco, CA","11/18/15","1.23","0.0","2.0","1.0","","",""
111931130,"860 Waller St APT 1, San Francisco, CA","12/3/15","1.28","0.0","2.0","2.0","1.105","",""
111932542,"1355 Pacific Ave UNIT 403, San Francisco, CA","12/1/15","1.23","0.0","1.0","1.0","0.88","","2010.0"
111934546,"301 Mission St APT 25B, San Francisco, CA","12/2/15","1.05","0.0","1.0","1.0","0.668","","2009.0"
114314023,"156 Mary Teresa St, San Francisco, CA","12/18/15","0.8","0.0","2.0","2.0","1.207","","2008.0"
114317753,"301 Mission St APT 30F, San Francisco, CA","11/20/15","2.4","0.0","2.0","2.0","1.601","","2009.0"
114318108,"1442 Grove St # A, San Francisco, CA","12/24/15","0.675","0.0","1.0","1.0","0.593","","1890.0"
115828655,"480 Mission Bay Blvd N UNIT 614, San Francisco, CA","12/15/15","1.0","0.0","1.0","1.0","0.928","","2012.0"
115828679,"480 Mission Bay Blvd N UNIT 809, San Francisco, CA","12/16/15","1.43","0.0","2.0","2.0","1.261","","2012.0"
116089863,"435 China Basin St UNIT 619, San Francisco, CA","12/18/15","1.49","0.0","2.0","2.0","1.236","","2012.0"
116155848,"435 China Basin St UNIT 439, San Francisco, CA","11/10/15","1.77","0.0","3.0","2.0","1.542","","2012.0"
116156565,"487 Grove St, San Francisco, CA","11/25/15","1.23","0.0","2.0","1.0","1.076","","1908.0"
116157065,"356 20th Ave, San Francisco, CA","11/18/15","1.65","0.0","4.0","3.0","2.256","","2010.0"
116157280,"830 Alabama St # B, San Francisco, CA","1/24/16","1.37","0.0","3.0","2.0","1.853","","1900.0"
116157304,"1480 Golden Gate Ave, San Francisco, CA","12/17/15","1.81","0.0","4.0","2.5","2.151","","1900.0"
117672217,"1840 Washington St APT 603, San Francisco, CA","12/2/15","1.05","0.0","1.0","1.0","0.837","","2012.0"
119584658,"89 Montana St, San Francisco, CA","12/29/15","1.26","0.0","4.0","4.5","3.14","","2012.0"
119684777,"967 Hayes St, San Francisco, CA","12/17/15","1.95","0.0","4.0","3.0","3.006","","1885.0"
119684869,"5900 3rd St UNIT 2219, San Francisco, CA","11/20/15","0.68","0.0","2.0","2.0","1.011","","2010.0"
119685041,"1383 Natoma St, San Francisco, CA","11/18/15","1.1","0.0","3.0","1.0","1.424","","1909.0"
119685045,"2828 Polk St, San Francisco, CA","12/11/15","1.65","0.0","2.0","2.0","1.325","","1941.0"
119685072,"574 Natoma St APT 302, San Francisco, CA","11/12/15","0.478","1.0","","1.0","0.37","","2012.0"
119685188,"1902A Filbert St, San Francisco, CA","11/12/15","0.95","0.0","1.0","2.0","1.0","","1920.0"
119685425,"235 Waller St APT 5, San Francisco, CA","11/12/15","0.615","","","","","",""
119685503,"829 Folsom St UNIT 412, San Francisco, CA","11/30/15","0.75","0.0","","","0.634","","2010.0"
119685526,"1902 Filbert St, San Francisco, CA","11/24/15","0.825","0.0","1.0","2.0","1.0","","1920.0"
119685556,"5800 3rd St UNIT 1401, San Francisco, CA","12/23/15","0.585","0.0","1.0","1.0","0.816","","2010.0"
119685619,"23 Rodgers St, San Francisco, CA","12/21/15","0.625","0.0","1.0","1.0","0.538","","1908.0"
119685789,"1268 Dolores St, San Francisco, CA","11/30/15","1.44","0.0","2.0","2.0","1.85","","2012.0"
119685912,"977 Guerrero St, San Francisco, CA","12/23/15","2.0","0.0","2.0","1.0","1.44","","1900.0"
119685946,"281 Clinton Park, San Francisco, CA","12/17/15","1.3","0.0","3.0","1.0","1.532","","1916.0"
121336978,"315 Moraga St, San Francisco, CA","11/19/15","1.67","0.0","3.0","3.0","1.942","","2012.0"
121337574,"315 Arlington St, San Francisco, CA","12/4/15","1.0","0.0","2.0","1.0","1.147","","1910.0"
122063856,"1268 Lombard St # 2, San Francisco, CA","12/23/15","3.19","0.0","3.0","2.0","1.86","","2013.0"
122063937,"724 Masonic Ave, San Francisco, CA","11/13/15","1.28","0.0","2.0","1.0","1.236","","1912.0"
122245120,"55 Alvarado St, San Francisco, CA","12/11/15","1.22","0.0","2.0","1.0","0.994","","1906.0"
122246414,"1 Hawthorne St UNIT 22E, San Francisco, CA","12/24/15","1.55","0.0","2.0","2.0","1.241","","2010.0"
123174799,"1080 Sutter St APT 1003, San Francisco, CA","11/25/15","0.77","0.0","2.0","1.0","0.753","","2013.0"
123174904,"1080 Sutter St APT 1001, San Francisco, CA","12/18/15","1.45","0.0","3.0","2.0","1.273","","2014.0"
123596761,"643 Natoma St, San Francisco, CA","12/17/15","0.875","0.0","2.0","1.0","0.83","","1910.0"
123597223,"1954 Golden Gate Ave, San Francisco, CA","11/24/15","1.1","0.0","2.0","1.0","1.275","","1895.0"
123597388,"667 Shotwell St # A, San Francisco, CA","2/10/16","0.775","0.0","1.0","1.0","1.212","","1890.0"
123597964,"829 Folsom St UNIT 906, San Francisco, CA","12/7/15","0.675","0.0","","","0.557","","2010.0"
123598014,"380 14th St APT 507, San Francisco, CA","12/10/15","0.9495","0.0","2.0","2.0","","","2012.0"
124397844,"2200 Market St APT 205, San Francisco, CA","12/14/15","1.32","0.0","2.0","2.0","1.12","","2014.0"
124397860,"2200 Market St APT 202, San Francisco, CA","12/8/15","0.995","0.0","1.0","1.5","0.916","","2014.0"
124426156,"2175 Quesada Ave #V, San Francisco, CA","12/17/15","0.22","","","","","2.495","1900.0"
124850278,"8 Octavia St UNIT 401, San Francisco, CA","11/10/15","0.985","0.0","2.0","2.0","0.968","","2014.0"
124852113,"501 Noriega St # V, San Francisco, CA","11/10/15","0.825","","","","","3.201","1900.0"
124852223,"534 Leland Ave #V, San Francisco, CA","11/12/15","0.288","","","","","2.495","1900.0"
124857832,"298 Bemis St # V, San Francisco, CA","11/16/15","1.45","","","","","2.031","1900.0"
124862135,"8 Octavia St, San Francisco, CA","11/24/15","0.6845","0.0","2.0","2.0","1.001","","2014.0"
124865970,"255 Woodside Ave, San Francisco, CA","11/16/15","24.9","","","","","","1900.0"
124891624,"2299 Market St APT 502, San Francisco, CA","12/4/15","0.915","0.0","1.0","1.0","0.691","","2013.0"
125088462,"748 Innes Ave # 303, San Francisco, CA","12/17/15","0.49","0.0","1.0","1.0","0.775","","2011.0"
125089501,"150 Grand View Ave, San Francisco, CA","12/14/15","0.0005","","","","","0.044","1900.0"
125090873,"1379 29TH Ave #V, San Francisco, CA","12/17/15","1.18","","","","","0.188",""
125115962,"1027 Clayton St # V, San Francisco, CA","12/22/15","1.21","","","","","2.247","1900.0"
125156575,"1915 Diamond St, San Francisco, CA","12/30/15","1.8","0.0","","1.0","2.2","4.316","1910.0"
2099751356,"551 Hudson Ave #202, San Francisco, CA","2/5/16","0.6555","0.0","1.0","1.0","0.788","",""
2099829492,"264 Dore St, San Francisco, CA","1/15/16","2.5","1.0","","2.0","4.0","",""
2099901370,"1326 Utah St, San Francisco, CA","1/15/16","1.2","0.0","6.0","5.0","2.861","",""
2099906047,"718 Long Bridge St #901, San Francisco, CA","1/23/16","1.23","0.0","2.0","2.0","1.2","",""
2099906560,"72 Townsend #502, San Francisco, CA","11/23/15","1.64","0.0","2.0","2.0","1.0","",""
2099925746,"738 Long Bridge St #912, San Francisco, CA","1/20/16","2.0","0.0","3.0","3.0","1.961","",""
2099928615,"310 Carolina St UNIT 404, San Francisco, CA","12/7/15","1.75","0.0","2.0","2.5","1.243","","2015.0"
2099929240,"1323 Cortland Ave, San Francisco, CA","1/20/16","0.55","","","","","",""
2099929310,"400 Grove St #101, San Francisco, CA","1/20/16","0.321634","0.0","1.0","1.0","","",""
2099976986,"639 35th Ave, San Francisco, CA","1/21/16","2.19","0.0","9.0","6.0","2.79","3.005","1900.0"
2100170419,"3947 17th Street, San Francisco, CA","2/4/16","1.25","0.0","2.0","3.0","1.25","","1910.0"
2100628935,"2261-65 Fulton #2263, San Francisco, CA","1/12/16","0.995","0.0","2.0","1.0","1.42","","1911.0"
